228 2.041 1.652 -0.344 -0.716 0.654 0.034
216 -0.612 1.286 -0.269 0.200 -1.215 -0.415
231 -0.219 0.202 0.582 -1.068 0.195 -0.124
232 -0.116 -0.620 0.886 -0.352 0.080 -0.161
234 1.180 -2.080 0.509 0.194 -0.448 0.062
243 -1.322 0.281 -0.101 0.114 0.330 -0.055
244 -1.394 0.693 0.863 -4.491 -0.035 -1.716
245 2.141 -1.722 -0.035 0.638 0.301 -0.240
246 3.228 1.643 -0.191 0.265 -0.888 1.160
254 0.564 3.831 -0.102 0.012 0.175 0.350
256 0.357 0.730 -0.060 0.712 0.406 0.343
258 1.534 0.447 0.249 -0.324 -1.047 -0.263
260 -1.109 1.729 -3.823 0.624 1.510 1.172
261 -0.305 0.151 -0.109 -1.791 0.021 0.599
265 3.505 -2.254 1.341 -0.054 0.698 0.040
266 -0.191 1.792 -1.049 -0.114 0.444 -0.051
275 0.952 1.433 7.275 -1.499 -1.383 0.175
282 1.312 -0.738 -0.033 -0.346 0.567 -0.785
284 -2.122 0.745 0.180 0.224 0.576 -0.196
286 -0.559 -1.821 -0.446 0.030 0.540 -0.147
287 -13.854 6.952 -9.273 -1.565 3.722 -0.452
288 0.713 -1.822 1.244 -0.350 0.542 0.753
290 0.225 0.584 0.086 0.021 -0.493 -0.001
292 2.952 -0.192 0.263 -0.339 0.473 -0.020
294 -0.974 -1.610 -0.517 -0.081 -1.013 -1.023
295 0.865 0.578 0.280 0.169 0.306 -0.050
296 -0.827 -0.556 0.366 -0.136 0.089 0.042
297 -0.703 0.167 -0.895 0.374 0.320 -0.001
302 0.837 -0.349 -0.650 -0.000 1.470 -0.212
293 0.857 0.133 -0.470 0.141 -0.043 -0.281
305 -0.089 0.271 -0.201 -0.205 0.056 0.071
306 0.384 0.842 0.117 -0.035 1.453 -0.449
309 1.103 0.605 0.169 -0.116 -0.155 -0.026
314 0.851 0.861 -1.661 0.193 0.836 1.256
316 -2.541 1.677 -1.066 0.143 -0.518 0.619
317 -0.026 -0.555 -0.504 -0.003 -0.224 -0.005
322 2.054 1.048 -1.081 -0.007 -0.192 0.019
323 0.983 -0.354 0.874 -0.019 0.520 -0.134
327 7.282 -13.933 15.268 -1.809 -1.232 -3.733
337 0.113 0.508 0.952 1.005 -0.315 -0.255
334 -0.309 -0.545 0.147 0.537 0.287 0.605
335 2.772 -2.140 5.284 -0.035 -0.394 -0.178
336 1.155 -3.653 2.257 -0.251 0.202 -0.146
330 -1.611 1.566 -2.275 -2.256 1.086 1.496
338 -0.451 -20.464 -8.433 15.044 3.151 1.205
344 0.233 -0.240 0.529 0.338 0.374 0.487
348 -0.098 -0.048 -1.218 0.263 -0.183 0.512
350 -5.512 2.634 0.067 1.917 0.076 -0.490
351 -1.222 -0.272 -0.088 -0.027 0.018 -0.508
354 -0.438 -1.673 3.829 -0.715 0.441 1.412
355 -1.391 1.255 0.876 0.499 1.341 0.938
357 1.660 -0.338 -1.952 0.300 0.132 -0.782
359 0.115 0.314 -1.031 -0.375 -0.263 0.065
360 11.083 -2.494 8.940 -4.518 0.310 -2.111
364 -2.298 1.587 -0.127 -0.508 0.673 0.367
365 -0.277 -0.854 -0.143 0.037 -0.108 -0.036
367 0.320 1.127 -0.620 0.396 -0.325 -0.309
369 1.117 0.315 4.520 -0.311 0.729 0.090
370 2.790 -7.848 2.566 -0.568 -0.859 0.233
371 -1.027 -0.243 1.930 0.283 -0.094 -0.377
373 -0.141 0.389 0.421 0.453 -0.135 0.665
378 -0.302 0.135 0.313 -0.064 -0.387 0.112
381 1.667 -2.085 0.215 -0.003 0.152 0.075
385 -0.623 0.597 -0.366 0.038 0.051 0.327
376 3.659 -9.318 1.238 3.176 1.039 -1.026
386 0.145 1.617 1.827 -0.109 -0.629 0.258
390 -0.566 0.314 0.934 0.030 0.310 -0.283
394 -0.036 -0.624 0.395 -0.277 0.021 -0.725
395 0.301 -0.906 -0.690 0.158 -0.780 0.467
396 -1.646 -17.698 -10.082 -7.572 7.269 -1.632
400 -1.197 0.560 -0.916 -0.809 0.154 -0.779
393 0.254 -0.224 0.031 0.518 -0.394 1.591
401 -0.603 0.409 1.628 -0.137 -1.045 -0.135
403 0.688 1.179 1.408 -1.928 -2.039 0.342
405 -0.535 -0.434 0.219 -0.007 -0.316 0.015
406 0.218 0.810 1.293 0.003 0.143 -0.044
407 -1.371 0.588 -0.144 -0.125 0.392 0.011
410 -0.102 -0.490 -0.754 0.493 0.433 -0.464
411 -0.849 0.974 2.068 0.886 0.252 0.373
413 -0.906 0.788 0.017 0.232 0.906 0.151
414 3.972 -4.092 1.841 0.916 0.181 -0.146
415 0.482 0.075 -2.318 -0.318 -0.215 -0.279
422 0.203 0.536 0.884 -0.004 -0.017 0.032
424 -0.638 -0.628 0.283 0.764 -0.079 0.270
428 -0.291 -0.167 -0.322 -0.118 -0.038 0.109
429 -0.281 0.862 0.456 0.012 -0.170 0.015
431 2.207 -0.513 -2.025 -0.153 -2.179 1.172
432 0.239 0.637 1.344 0.010 0.097 -0.023
436 -0.338 0.348 -0.155 0.001 -0.086 -0.077
450 0.883 -1.245 1.915 -0.647 -0.430 1.237
451 6.252 0.678 3.611 0.045 0.086 0.041
454 -1.026 -0.820 -1.684 -0.266 -0.227 0.874
457 -0.559 0.584 -0.675 -0.012 0.685 0.009
460 -0.125 -0.246 -1.009 0.047 0.296 0.246
446 0.682 0.086 0.771 0.503 0.021 -0.129
476 -0.544 0.676 -0.181 -0.266 0.458 0.217
467 0.788 -0.575 -0.795 -0.009 -0.025 -0.012
468 0.435 0.095 -0.535 0.042 -0.302 0.033
473 0.612 -1.841 1.473 0.066 0.449 -0.110
478 1.685 0.175 0.150 -0.180 1.152 -0.562
483 -0.474 0.628 -0.234 0.195 0.422 -0.174
484 -0.044 0.259 0.461 0.143 0.565 0.242
485 0.658 -1.672 1.251 0.126 0.351 0.052
488 4.349 2.440 2.338 3.308 -5.900 -5.162
490 1.028 -0.387 -0.279 -0.257 0.110 0.004
491 1.139 -1.228 0.628 0.049 0.051 -0.128
494 -0.533 0.632 -0.624 -0.055 0.705 0.022
495 0.699 -0.969 0.858 0.120 0.130 0.022
496 -0.575 0.562 -0.046 0.268 0.587 -0.171
497 1.856 -0.667 -0.765 0.060 -0.068 -0.380
508 -0.312 -0.532 0.311 -0.007 0.369 0.466
509 -0.490 0.660 -0.593 -0.114 0.740 -0.005
511 -0.255 -0.710 -0.236 0.703 -0.683 -0.258
512 -0.802 0.050 1.094 0.524 0.352 0.624
513 1.290 -1.329 0.849 -0.017 0.140 0.644
524 3.109 -5.679 -3.934 1.647 1.623 0.668
525 -0.447 0.700 -0.567 -0.083 0.721 0.017
533 0.275 -0.470 -0.210 0.512 -0.294 0.476
537 -1.237 0.925 -0.273 -0.372 -0.535 -0.229
541 0.502 2.463 -0.069 -0.614 0.150 1.575
545 0.310 0.319 -0.464 0.443 0.575 -0.723
549 0.301 -1.361 0.159 0.440 -0.080 -0.070
551 -6.405 -4.997 -5.330 3.948 -1.141 4.982
554 -1.232 0.456 0.022 0.137 0.151 -0.071
555 -0.239 0.920 -0.951 -0.165 0.550 -0.055
556 0.444 -1.052 1.150 0.198 -0.024 -0.343
568 -1.160 0.997 -0.147 -0.450 -0.613 -0.115
569 0.213 0.267 -0.004 0.002 0.720 -0.071
571 -0.513 0.282 -0.302 0.030 -0.217 -0.420
573 0.111 0.684 1.119 -0.009 0.155 0.142
579 0.870 -1.917 1.234 0.176 0.287 0.077
583 -0.430 -0.975 0.421 -0.469 -0.795 -0.026
599 -0.853 0.947 -0.716 -0.084 0.738 -0.046
586 1.342 -1.419 0.893 -0.036 0.120 0.659
595 0.078 -0.336 0.189 -0.000 -0.347 -0.120
597 0.774 0.896 0.765 0.072 0.298 -0.040
598 -0.096 -0.011 -0.035 -0.099 0.805 0.064
591 -8.705 0.791 -5.464 5.418 -0.382 3.495
602 1.312 -1.620 1.017 -0.158 0.118 0.700
603 0.696 0.128 1.064 0.113 -0.136 0.126
611 1.170 -1.976 1.106 0.115 0.052 0.010
612 1.904 -0.763 -0.887 -0.011 -0.079 0.516
615 -3.212 4.160 4.471 4.696 1.512 1.922
600 0.649 -1.982 1.542 -0.006 0.301 0.129
620 -0.239 0.204 -1.282 -0.290 0.058 -0.057
622 0.717 -1.378 0.962 -0.004 0.312 0.125
625 -2.304 0.431 2.428 -0.174 -0.954 -0.379
627 0.346 -0.334 0.147 -0.028 0.093 -0.025
636 0.168 0.437 0.840 -0.171 -0.812 0.007
637 1.277 -0.257 -1.292 0.005 -0.048 0.025
638 0.886 -1.590 1.929 -0.370 -0.069 -0.271
639 -0.194 0.470 -0.155 0.313 0.132 0.054
645 0.708 -2.218 3.311 -0.280 1.333 0.641
646 -1.290 -1.387 -1.893 2.759 -1.054 -0.552
618 -0.606 1.270 0.223 -0.189 0.352 0.715
619 0.339 -0.431 0.100 0.102 0.055 0.035
647 0.748 -1.755 0.994 -0.073 0.248 -0.014
649 1.294 -0.777 -0.194 0.005 0.127 0.143
650 -0.681 1.088 0.776 0.142 0.172 -0.401
654 -0.027 0.697 0.346 -0.079 -0.335 0.230
660 1.114 -1.215 0.709 -0.133 0.232 0.365
662 0.963 -2.217 1.364 -0.130 0.295 -0.011
664 -0.527 0.525 -0.119 -0.240 0.511 0.152
665 1.231 -1.611 0.851 0.210 0.142 -0.637
666 1.338 3.015 2.005 0.043 -0.129 -0.148
676 0.442 0.233 0.162 -0.054 -0.324 -0.009
677 1.031 -2.164 1.412 -0.041 0.144 -0.198
678 0.167 0.848 -0.808 -0.105 0.588 -0.267
679 -0.567 0.690 -0.201 -0.259 0.395 0.158
680 -0.851 0.164 1.223 0.016 0.012 0.062
691 0.741 1.130 -0.815 -0.929 0.068 1.109
692 1.098 -2.124 1.368 0.061 -0.130 -0.163
695 1.316 -1.840 0.895 -0.176 0.028 0.828
700 0.194 -0.723 0.521 -0.001 0.083 -0.055
705 -0.425 0.040 0.297 0.208 0.179 0.098
707 -0.141 -1.887 2.426 0.661 -0.518 0.284
693 28.458 34.069 -3.929 15.600 21.951 -1.802
