-78.643 -79.264 -80.636 -80.741 -80.761
-78.476 -79.321 -80.641 -80.766 -80.785
-78.948 -79.507 -80.728 -80.818 -80.837
-78.920 -79.483 -80.700 -80.777 -80.795
-79.204 -79.751 -80.847 -80.955 -80.980
-78.034 -79.186 -80.618 -80.806 -80.824
-77.868 -78.844 -80.346 -80.469 -80.488
-78.872 -79.341 -80.620 -80.696 -80.714
-78.926 -79.535 -80.715 -80.791 -80.808
-78.893 -79.526 -80.733 -80.804 -80.823
-78.408 -79.440 -80.676 -80.812 -80.830
-78.816 -79.418 -80.676 -80.842 -80.859
-79.052 -79.668 -80.770 -80.844 -80.869
-78.587 -79.117 -80.511 -80.588 -80.607
-79.044 -79.566 -80.753 -80.837 -80.855
-78.835 -79.319 -80.592 -80.681 -80.699
-78.867 -79.391 -80.712 -80.875 -80.895
-78.380 -79.482 -80.744 -80.953 -80.968
-79.435 -79.931 -80.956 -81.034 -81.051
-78.730 -79.339 -80.604 -80.671 -80.688
-79.482 -80.160 -80.667 -80.812 -80.852
-79.268 -80.262 -80.774 -80.951 -80.979
-80.027 -80.600 -80.660 -80.732 -80.753
-79.392 -80.165 -80.597 -80.729 -80.750
-80.393 -80.868 -80.949 -80.972 -80.987
-77.951 -79.520 -80.122 -80.663 -80.684
-80.131 -80.591 -80.657 -80.795 -80.815
-79.687 -80.417 -80.612 -80.684 -80.708
-79.057 -79.917 -80.580 -80.727 -80.746
-79.551 -80.638 -80.700 -81.049 -81.065
-79.691 -80.239 -80.373 -80.419 -80.459
-79.778 -80.673 -80.734 -80.822 -80.877
-80.019 -80.583 -80.671 -80.735 -80.755
-80.057 -80.598 -80.652 -80.713 -80.735
-79.937 -80.732 -80.786 -80.804 -80.843
-80.131 -80.645 -80.698 -80.805 -80.826
-79.679 -80.721 -80.761 -80.865 -80.902
-80.160 -80.637 -80.707 -80.779 -80.797
-80.286 -80.732 -80.804 -80.902 -80.917
-80.306 -80.759 -80.817 -80.849 -80.866
-79.435 -79.931 -80.956 -81.035 -81.052
-78.867 -79.391 -80.712 -80.876 -80.897
-78.948 -79.507 -80.728 -80.820 -80.837
-79.551 -80.638 -80.700 -81.049 -81.066
-79.435 -79.931 -80.956 -81.035 -81.053
-80.019 -80.561 -80.662 -80.809 -80.834
-79.712 -80.435 -80.495 -80.725 -80.785
