-71.285 -69.839 -73.434 -73.735 -73.744
-62.470 -65.661 -65.920 -65.876 -65.870
-54.707 -58.701 -65.059 -65.644 -65.644
-56.857 -58.846 -64.912 -66.327 -66.412
-59.551 -68.324 -68.515 -68.573 -68.566
-57.680 -63.404 -63.582 -63.810 -63.800
-41.880 -39.902 -60.579 -66.444 -66.440
-57.370 -58.421 -73.189 -73.710 -73.712
-66.784 -68.790 -69.830 -69.826 -69.814
-53.602 -54.527 -69.231 -69.588 -69.588
-51.812 -54.571 -61.248 -61.945 -61.951
-60.486 -70.784 -73.397 -73.720 -73.732
-53.273 -61.971 -69.211 -69.230 -69.221
-66.144 -66.266 -69.093 -69.099 -69.092
-69.988 -71.955 -73.468 -73.748 -73.744
-55.160 -52.719 -66.363 -68.987 -68.974
-57.068 -55.485 -67.797 -69.285 -69.290
-57.692 -64.974 -67.557 -67.633 -67.626
-64.350 -67.594 -68.080 -68.147 -68.143
-63.106 -69.530 -70.322 -70.295 -70.285
-64.114 -66.334 -67.425 -67.505 -67.496
-64.930 -65.764 -67.453 -67.479 -67.470
-68.931 -68.427 -68.805 -68.760 -68.754
-66.625 -67.142 -67.149 -67.172 -67.163
-65.078 -65.253 -66.638 -66.712 -66.705
-62.020 -64.602 -67.263 -67.584 -67.578
-64.370 -66.826 -66.955 -66.941 -66.935
-62.346 -63.856 -64.422 -64.348 -64.340
-62.335 -68.647 -68.894 -69.789 -69.781
-62.889 -66.693 -66.760 -66.775 -66.767
-61.473 -61.318 -72.735 -72.720 -72.711
-65.593 -67.627 -70.204 -70.268 -70.259
-63.482 -64.873 -65.256 -65.118 -65.111
-63.106 -69.530 -70.322 -70.295 -70.285
-63.951 -64.246 -63.827 -64.152 -64.155
-57.797 -55.704 -61.305 -61.282 -61.275
-59.551 -68.324 -68.515 -68.573 -68.566
-60.620 -61.511 -65.449 -65.558 -65.557
-69.071 -72.234 -73.522 -73.746 -73.753
-70.153 -70.918 -73.471 -73.746 -73.748
-64.691 -64.995 -66.449 -66.489 -66.485
-57.680 -63.404 -63.582 -63.810 -63.800
-64.477 -65.232 -66.338 -66.381 -66.385
-62.207 -63.730 -64.767 -64.781 -64.772
-62.275 -61.960 -63.141 -63.114 -63.109
-67.119 -67.510 -67.867 -67.712 -67.707
-64.279 -66.405 -66.954 -66.961 -66.955
-68.305 -68.902 -70.720 -70.907 -70.901
-65.229 -71.578 -73.316 -73.726 -73.733
-64.157 -68.085 -68.105 -68.109 -68.105
-69.103 -70.495 -73.308 -73.726 -73.726
-63.865 -64.682 -68.373 -68.874 -68.867
-64.312 -66.539 -66.493 -66.507 -66.501
-63.142 -63.579 -67.129 -67.197 -67.191
-71.449 -73.138 -73.415 -73.715 -73.710
-35.265 -38.630 -67.555 -68.212 -68.228
-61.473 -61.318 -72.735 -72.720 -72.711
-70.600 -70.676 -71.151 -71.148 -71.139
-64.643 -63.690 -65.357 -65.790 -65.851
-69.944 -70.007 -70.079 -70.103 -70.094
-63.396 -64.767 -65.644 -65.625 -65.620
-65.593 -67.627 -70.204 -70.268 -70.259
