-940.5416 -954.8995 -955.6751
-945.7892 -957.2483 -957.3247
-969.1143 -981.5803 -981.8383
-942.2389 -953.3411 -953.4182
-951.0527 -969.4297 -971.5076
-942.3956 -964.7985 -964.8954
-974.1014 -995.1289 -988.1309
-973.6818 -985.1429 -985.1944
-928.1506 -940.5783 -940.6532
-932.7809 -944.5653 -944.6409
-944.8105 -957.3773 -957.4535
-946.8669 -960.0415 -960.1168
-979.062 -996.6074 -997.2279
-969.9451 -984.4167 -984.5025
-966.2474 -977.7047 -977.963
-940.8808 -953.0092 -953.0857
-957.6762 -975.0659 -967.7365
-968.7408 -984.8609 -990.9535
-933.3802 -945.2582 -945.3339
-963.5777 -975.4189 -975.4962
-941.8215 -957.1914 -957.2676
-981.4352 -997.5142 -997.7551
-928.1502 -940.5783 -940.6532
-984.9058 -998.9965 -999.4551
-952.966 -969.6874 -969.2501
-968.8877 -980.5023 -980.5783
-947.1933 -961.2292 -963.6548
-945.1449 -961.9052 -961.9879
-980.7332 -993.165 -993.2532
-971.4545 -984.367 -985.1011
-972.9607 -986.9939 -989.6953
-929.4285 -940.9149 -940.99
-960.9 -977.3227 -982.1314
-986.2792 -998.8172 -998.5028
-979.8974 -992.6734 -994.6563
-928.1495 -940.5783 -940.6532
-924.5184 -936.7784 -936.5709
-982.5314 -994.2587 -994.3374
-967.3583 -977.2691 -978.7133
-946.9996 -961.1789 -962.0186
-931.722 -944.2368 -944.3129
-952.5768 -967.9578 -962.2746
-953.9286 -965.8955 -966.7559
-932.4742 -945.4156 -945.4918
-925.0041 -936.7781 -936.8043
-941.8517 -953.0008 -953.0785
-930.7083 -945.1423 -945.4918
-931.3055 -944.569 -944.6442
-960.3153 -974.2024 -962.4733
-943.5509 -956.5762 -957.8473
-974.5752 -985.4916 -988.8461
-957.3195 -971.8239 -971.9671
-944.934 -957.2512 -957.531
-946.6124 -957.9861 -958.3074
-925.0044 -936.7785 -936.8045
-985.9511 -997.9072 -998.3153
-951.7352 -970.3748 -971.1736
-931.7258 -944.2362 -944.3129
-958.7531 -972.0313 -972.721
-964.5912 -972.9737 -976.8664
-932.0275 -944.4784 -944.7295
-951.7551 -969.8464 -970.7658
-950.3492 -963.7905 -963.8674
-938.388 -951.9293 -952.0061
-961.9289 -977.3841 -977.7592
-967.4734 -984.659 -984.7454
-964.2534 -977.8853 -977.9616
-964.2118 -982.8166 -984.7823
-983.0582 -997.0399 -965.3986
-953.4742 -967.5219 -967.5986
-952.2222 -961.9111 -961.9886
-924.5362 -940.5786 -940.6529
-963.7841 -975.4265 -975.5032
-945.417 -957.2489 -957.3247
-945.4964 -958.0043 -960.1832
-928.4037 -945.4148 -945.4831
-962.5486 -978.6737 -979.346
-931.0293 -943.0213 -942.4337
-952.9712 -969.2383 -970.6998
-981.6473 -996.2368 -996.1364
-940.0925 -951.492 -951.5397
-946.504 -959.6209 -959.6965
-931.7256 -944.2376 -944.3129
-956.7083 -968.7474 -954.3866
-941.3094 -956.6985 -956.7751
-925.0046 -936.7788 -936.6352
-934.7428 -947.2531 -946.4344
-965.5912 -980.4898 -980.5777
-931.702 -944.2367 -944.3129
-952.0175 -966.837 -967.6544
-924.286 -934.9626 -935.0364
-933.1722 -945.2581 -945.334
-971.979 -983.7615 -985.5394
-941.5538 -953.742 -955.1784
-984.7889 -999.7006 -999.8236
-941.0942 -953.1354 -953.2108
-984.2713 -998.0013 -998.9293
-975.7885 -991.8452 -990.5887
-954.373 -967.9578 -968.0972
-945.7892 -957.2483 -957.3247
-963.5777 -975.4193 -975.4968
-924.2856 -934.9626 -935.0364
-945.1449 -961.912 -961.9884
-928.1506 -940.5783 -940.6532
-968.8877 -980.5016 -980.577
-973.6818 -985.1322 -985.2839
-969.0143 -982.8007 -983.2052
-971.617 -989.4468 -990.5479
-952.4605 -970.074 -973.3938
-961.6928 -977.4991 -953.2345
-966.4134 -983.124 -953.3774
-963.895 -978.1442 -978.4804
-933.2171 -948.4067 -948.482
-940.0812 -952.2743 -950.9674
-952.643 -964.3536 -964.4035
-954.909 -970.3256 -966.8054
-939.2257 -959.9661 -960.0451
-940.8675 -952.3578 -952.4334
-981.7052 -998.4061 -989.8742
-963.7947 -975.4278 -975.5047
-968.9879 -980.4967 -980.5776
-963.568 -974.9391 -974.817
-951.3345 -975.9029 -975.6535
-935.8711 -948.1681 -948.2776
-967.5864 -979.0754 -978.9901
-946.2227 -962.9467 -963.0847
-949.2223 -969.0386 -975.2747
-937.8976 -949.7241 -949.7999
-971.2647 -986.9668 -987.043
-924.95 -936.7788 -936.8534
-969.5018 -983.5791 -983.5755
-973.4867 -998.0845 -999.0016
-933.3777 -945.2583 -945.334
-936.7655 -949.0593 -949.1347
-965.0515 -982.7613 -983.4742
-972.4519 -984.5367 -984.6705
-951.2114 -966.4131 -966.4903
-944.4017 -958.269 -958.344
-954.5874 -967.8761 -971.1772
-941.1638 -956.3458 -955.9987
-956.9052 -968.4295 -969.9284
-979.3595 -995.5164 -997.486
-942.9946 -957.2488 -957.3247
-975.246 -988.5761 -989.6162
-945.6293 -957.1924 -957.2882
-945.417 -957.2483 -957.3247
-963.7841 -975.4266 -975.5032
-940.868 -952.3586 -952.4339
-945.1449 -961.912 -961.9886
-954.373 -968.023 -968.0987
-928.1506 -940.5783 -940.6532
-971.979 -985.4711 -985.5485
-944.6666 -957.6889 -956.2462
-971.0703 -983.9235 -983.9972
-958.4955 -976.071 -977.6999
-957.494 -972.62 -975.4811
-972.7551 -988.123 -963.1756
-948.3004 -959.97 -960.0467
-938.7397 -951.93 -952.0061
-953.3935 -970.9416 -972.8799
-960.9461 -977.0746 -977.962
-945.2952 -957.2062 -957.2882
-977.6769 -992.0558 -992.1522
-963.7974 -975.4278 -975.5048
-945.7845 -957.2483 -957.3248
-928.1502 -940.5783 -940.6532
-928.1502 -940.5783 -940.6532
-936.357 -949.8719 -950.3175
-928.1502 -940.5783 -940.6532
-942.1029 -953.3289 -953.4175
-933.3792 -945.2582 -945.3337
-950.352 -970.0738 -970.8919
-969.7627 -984.048 -985.881
-977.9012 -994.3466 -994.7082
-945.129 -963.1245 -963.1782
-947.3089 -967.5209 -967.5987
-976.9064 -990.5784 -991.2574
-930.9195 -945.2577 -945.3339
-958.2822 -971.7647 -971.7799
-942.5467 -959.9329 -960.0284
-979.3888 -995.2291 -995.6433
-928.1501 -940.5783 -940.6532
-949.4443 -975.3428 -975.4705
-966.5742 -982.0659 -984.0769
-957.742 -974.0436 -971.8546
-963.106 -977.1563 -978.6409
-952.1442 -970.2627 -970.8014
-974.1789 -989.4253 -993.3379
-983.3067 -996.6444 -996.9741
-941.1454 -953.0094 -953.0857
-965.5821 -976.7028 -976.7426
-942.9946 -957.2483 -957.3247
-945.1449 -961.9125 -961.9887
-949.2223 -975.3949 -975.4714
-954.373 -968.0229 -968.0989
-928.1506 -940.5783 -940.6532
-963.7947 -975.4281 -975.5046
-974.2696 -987.2134 -987.6457
-957.4616 -969.0139 -969.5833
-976.7158 -990.6001 -991.6786
-957.5725 -972.2356 -970.2363
-961.973 -976.5162 -978.4696
-967.3824 -980.7534 -982.2462
-973.7648 -987.6215 -991.3937
-961.4539 -974.3149 -975.7391
-956.8735 -969.182 -969.9582
-962.1308 -973.4276 -973.499
-953.7305 -967.9322 -969.0038
-962.3633 -977.4438 -978.2132
-952.7044 -970.3257 -970.8666
-935.6091 -952.8618 -953.0858
-948.2682 -960.1073 -960.1831
-951.1449 -964.9837 -967.5991
-958.3027 -972.0982 -973.133
-959.1078 -970.317 -970.5539
-965.1286 -981.2535 -983.7326
-932.7806 -944.5594 -944.6349
-932.7808 -944.5563 -944.6323
-930.1378 -943.0219 -941.0427
-967.6154 -982.0526 -932.9383
-945.7589 -958.0296 -959.3689
-957.4167 -971.1318 -965.4949
-960.9271 -974.1128 -975.8367
-932.7475 -947.6092 -948.7868
-933.0989 -944.6545 -944.7291
-947.9548 -959.5377 -959.6124
-965.0309 -979.0829 -979.2564
-931.2328 -943.8397 -945.5832
-975.7999 -985.8186 -988.9645
-955.6838 -967.7384 -968.2107
-925.0064 -936.7767 -936.853
-924.9963 -936.7785 -936.6578
-932.7355 -944.5623 -944.6375
-969.1969 -983.1441 -983.1639
-963.6836 -976.1272 -980.2173
-966.4096 -978.2641 -978.3466
-986.7171 -999.7491 -999.8433
-945.7845 -957.2483 -957.3247
-963.7974 -975.4286 -975.5049
-945.1449 -961.9122 -961.9888
-954.373 -968.0239 -968.0994
-928.1502 -940.5783 -940.6532
-969.0603 -980.3678 -982.5413
-969.7627 -985.9548 -986.1638
-943.7426 -958.3129 -958.3892
-958.6199 -971.4362 -971.9338
-953.9771 -967.7932 -968.1025
