-84.390 -353.398 -268.555 -268.555 -268.555
-270.867 -270.888 -271.152 -271.152 -271.152
-242.810 -323.599 -274.428 -274.428 -274.428
-274.249 -274.253 -274.428 -274.428 -274.428
-210.686 -282.001 -274.429 -274.429 -274.429
-266.303 -270.214 -270.424 -270.425 -270.425
-268.604 -270.739 -270.938 -270.938 -270.938
-270.842 -270.863 -271.050 -271.051 -271.051
-270.142 -270.157 -270.356 -270.356 -270.356
-205.252 -291.976 -270.874 -270.874 -270.874
-268.322 -268.319 -268.633 -268.633 -268.633
-268.587 -268.601 -268.897 -268.897 -268.897
-270.294 -270.295 -270.546 -270.546 -270.546
-270.201 -270.202 -270.378 -270.379 -270.379
-266.087 -266.086 -266.393 -266.403 -266.403
-267.771 -270.214 -270.424 -270.424 -270.424
-274.203 -274.231 -274.422 -274.422 -274.422
-268.139 -268.222 -268.520 -268.520 -268.520
-269.021 -269.028 -269.283 -269.283 -269.283
54.828 -210.723 -272.484 -272.484 -272.484
-271.204 -274.253 -274.423 -274.423 -274.423
-272.306 -272.309 -272.482 -272.482 -272.482
-270.711 -270.714 -270.892 -270.892 -270.892
-269.468 -272.309 -272.484 -272.484 -272.484
-270.882 -270.887 -271.152 -271.152 -271.152
-274.229 -274.236 -274.429 -274.429 -274.429
-272.157 -272.170 -272.346 -272.346 -272.347
-272.308 -272.307 -272.481 -272.481 -272.481
-272.158 -272.170 -272.347 -272.347 -272.347
-272.291 -272.308 -272.483 -272.483 -272.483
-272.302 -272.307 -272.482 -272.483 -272.484
-270.862 -270.863 -271.053 -271.053 -271.053
-272.257 -272.308 -272.484 -272.484 -272.484
-266.102 -266.104 -266.464 -266.467 -266.467
-270.631 -270.633 -270.797 -270.797 -270.797
-270.378 -270.542 -270.780 -270.780 -270.780
-267.820 -267.843 -268.511 -268.511 -268.511
-265.601 -265.728 -266.480 -266.480 -266.480
-266.665 -271.112 -271.359 -271.359 -271.359
-271.051 -274.247 -274.429 -274.429 -274.429
-265.502 -271.082 -271.325 -271.325 -271.325
-265.976 -265.988 -274.429 -274.429 -274.429
-269.865 -274.252 -274.427 -274.427 -274.427
-270.388 -270.389 -270.560 -270.560 -270.560
-270.854 -270.856 -271.050 -271.050 -271.050
-270.851 -270.862 -271.049 -271.049 -271.051
-270.738 -270.736 -270.937 -270.938 -270.939
-270.737 -270.737 -270.938 -270.938 -270.938
-268.657 -272.309 -272.484 -272.484 -272.484
-270.728 -270.739 -270.939 -270.939 -270.939
-210.686 -282.001 -274.429 -274.429 -274.429
-270.867 -270.888 -271.152 -271.152 -271.152
-270.842 -270.863 -271.050 -271.051 -271.051
-270.294 -270.295 -270.546 -270.546 -270.546
