-74.773 -72.931 -99.489 -100.498 -100.498
-97.145 -99.803 -97.199 -98.443 -98.443
-40.738 -41.168 -102.893 -103.965 -103.965
-109.930 -105.333 -101.178 -101.877 -101.877
-99.794 -99.380 -98.055 -98.848 -98.848
-75.588 -81.003 -84.393 -90.599 -90.600
-71.475 -72.012 -103.328 -107.641 -107.641
-66.065 -66.872 -70.697 -71.777 -71.784
-60.595 -61.003 -96.842 -101.935 -101.935
-84.109 -85.660 -98.510 -99.606 -99.607
-41.208 -46.285 -64.996 -76.199 -76.254
-66.207 -71.702 -75.645 -76.917 -76.935
-71.020 -71.692 -71.428 -81.798 -81.798
-60.002 -60.301 -88.053 -90.309 -95.494
-56.928 -73.808 -73.225 -73.871 -73.871
-61.551 -61.748 -103.094 -104.614 -104.614
-50.954 -51.450 -74.594 -76.572 -76.627
-72.714 -73.506 -97.914 -99.293 -99.293
-90.569 -91.857 -91.115 -91.842 -91.843
-60.551 -61.339 -91.948 -95.489 -95.489
-81.627 -82.462 -98.384 -102.309 -102.309
-52.377 -53.121 -52.747 -53.209 -53.209
-55.624 -56.550 -69.339 -71.750 -71.751
-86.164 -86.997 -86.148 -86.765 -86.765
-102.731 -104.067 -104.029 -104.537 -104.537
-76.470 -77.223 -81.309 -82.120 -82.135
-71.386 -72.008 -88.729 -91.392 -91.400
-90.498 -91.094 -100.751 -101.759 -101.759
-100.609 -102.670 -102.861 -103.593 -103.593
-79.695 -80.874 -94.265 -99.453 -99.453
-94.817 -95.794 -95.047 -95.833 -95.834
-80.990 -81.687 -90.142 -91.375 -91.384
-97.560 -99.033 -98.616 -99.310 -99.310
-80.135 -81.334 -80.737 -81.397 -81.398
-95.643 -96.009 -96.013 -96.973 -96.978
-90.068 -90.944 -90.418 -90.950 -90.951
-101.835 -102.940 -102.107 -102.670 -102.670
-94.486 -95.557 -94.787 -95.377 -95.377
-98.531 -99.356 -98.692 -99.328 -99.328
-103.492 -105.454 -104.114 -104.873 -104.873
-93.889 -94.858 -93.801 -94.781 -94.781
-95.235 -96.167 -100.480 -102.007 -102.007
-85.232 -86.176 -85.411 -86.208 -86.214
-75.167 -76.884 -76.215 -76.965 -76.967
