-150.775 -150.771 -150.775 -150.775
-148.370 -148.370 -148.370 -148.370
-128.233 -130.184 -130.184 -130.184
-150.736 -150.736 -150.737 -150.737
-153.424 -153.424 -153.424 -153.424
-152.343 -152.343 -152.343 -152.343
-150.181 -150.180 -150.180 -150.180
-153.296 -153.296 -153.296 -153.296
-153.868 -153.873 -153.882 -153.883
-147.352 -147.354 -147.354 -147.354
-153.259 -153.259 -153.259 -153.259
-152.408 -152.410 -152.410 -152.410
-146.191 -146.192 -146.192 -146.192
-141.268 -153.089 -153.089 -153.089
-148.236 -148.235 -148.235 -148.235
-152.736 -152.736 -152.736 -152.736
-150.439 -150.438 -150.438 -150.441
-151.077 -151.079 -151.079 -151.079
-146.929 -146.941 -146.941 -146.941
-143.238 -153.180 -153.180 -153.180
-150.145 -150.145 -150.145 -150.145
-153.707 -153.707 -153.707 -153.707
-152.685 -152.685 -152.685 -152.685
-148.453 -148.455 -148.455 -148.455
-151.045 -151.088 -151.091 -151.095
-147.119 -147.119 -147.119 -147.119
-124.465 -124.465 -124.465 -124.465
-153.459 -153.459 -153.459 -153.459
-151.069 -151.069 -151.069 -151.069
-145.126 -145.131 -145.131 -145.131
-147.479 -147.480 -147.480 -147.480
-135.390 -141.517 -141.519 -141.519
-142.276 -142.275 -142.275 -142.276
-129.741 -129.741 -129.741 -129.741
-143.646 -143.866 -143.872 -143.890
-143.364 -143.366 -143.366 -143.366
-152.276 -152.276 -152.276 -152.276
-148.155 -148.156 -148.156 -148.156
-150.474 -150.472 -150.473 -150.473
-119.426 -150.407 -150.407 -150.407
-138.591 -145.421 -145.421 -145.421
-112.987 -146.136 -146.141 -146.147
-147.632 -147.625 -147.634 -147.634
-146.100 -146.100 -146.101 -146.101
-148.432 -148.449 -148.449 -148.449
-147.258 -147.260 -147.260 -147.260
-149.489 -149.488 -149.489 -149.489
-144.293 -144.296 -144.297 -144.298
-33.652 -146.458 -146.458 -146.458
-143.660 -151.695 -151.695 -151.695
-149.588 -149.593 -149.593 -149.593
-142.837 -142.838 -142.838 -142.838
-109.177 -148.038 -148.038 -148.038
-118.243 -118.239 -118.239 -118.239
-141.647 -141.647 -141.647 -141.647
-119.426 -150.408 -150.408 -150.408
-101.115 -146.716 -146.717 -146.718
-146.936 -146.946 -146.946 -146.946
-149.768 -149.767 -149.768 -149.768
-142.644 -142.645 -142.645 -142.645
-151.782 -151.782 -151.782 -151.782
-146.232 -146.228 -146.229 -146.232
-145.996 -146.013 -146.013 -146.013
-149.442 -149.439 -149.441 -149.442
-148.651 -148.659 -148.662 -148.662
-143.810 -143.810 -143.810 -143.810
-116.553 -142.269 -142.271 -142.271
-150.642 -150.641 -150.642 -150.642
-139.278 -139.280 -139.280 -139.280
-78.738 -135.099 -135.100 -135.100
-51.345 -128.114 -128.114 -128.114
-136.720 -136.724 -136.726 -136.728
-131.524 -136.244 -136.244 -136.245
-137.430 -137.430 -137.430 -137.430
-136.553 -136.555 -136.555 -136.555
-130.846 -130.857 -130.858 -130.858
-50.085 -134.865 -134.865 -134.865
-131.685 -131.686 -131.686 -131.686
-131.960 -132.175 -137.309 -137.310
-128.884 -128.907 -128.912 -128.912
-141.231 -141.240 -141.240 -141.241
-134.346 -134.347 -134.347 -134.346
-137.616 -137.616 -137.616 -137.616
-135.761 -135.759 -135.759 -135.761
-137.422 -137.422 -137.422 -137.422
-142.051 -142.051 -142.051 -142.051
-133.683 -133.685 -133.685 -133.685
-142.154 -142.155 -142.155 -142.155
-129.134 -130.289 -130.289 -130.289
-121.129 -121.128 -121.129 -121.129
-133.002 -133.006 -133.006 -133.006
-135.405 -135.406 -135.406 -135.406
-137.636 -137.637 -137.637 -137.637
-97.569 -137.687 -137.687 -137.687
-131.480 -131.479 -131.480 -131.480
-134.479 -134.482 -134.482 -134.482
-135.085 -135.087 -135.087 -135.088
-97.471 -133.755 -133.755 -133.755
-134.365 -134.361 -134.366 -134.366
-135.223 -135.222 -135.223 -135.223
-135.338 -135.348 -135.350 -135.351
-48.730 -135.771 -135.773 -135.772
-84.025 -134.653 -134.653 -134.653
-135.664 -135.668 -135.668 -135.668
-120.460 -120.460 -120.460 -120.460
-127.779 -127.779 -127.779 -127.780
-127.569 -127.569 -127.569 -127.569
-120.439 -120.439 -120.439 -120.439
-113.913 -127.939 -127.939 -127.939
-126.074 -126.074 -126.075 -126.075
-121.736 -121.739 -121.739 -121.740
-124.131 -124.125 -124.125 -124.125
-128.833 -128.833 -128.833 -128.833
-125.342 -125.341 -125.341 -125.342
-110.172 -110.170 -110.172 -110.172
-120.245 -120.245 -120.245 -120.245
-109.953 -109.954 -109.955 -109.955
-104.099 -104.112 -104.112 -104.112
-120.245 -120.245 -120.245 -120.245
-120.251 -120.251 -120.251 -120.251
-103.876 -104.114 -104.114 -104.114
-112.040 -112.040 -112.040 -112.040
-108.318 -108.325 -108.325 -108.325
-74.565 -108.216 -108.216 -108.217
-99.469 -99.472 -99.473 -99.473
-108.318 -108.325 -108.326 -108.326
-108.952 -108.954 -108.954 -108.954
-111.656 -111.656 -111.656 -111.656
-93.282 -112.040 -112.040 -112.041
