-41.824 -38.692 -41.232 -41.119 -40.375
-38.960 -40.026 -40.751 -40.338 -40.288
-36.279 -39.132 -40.867 -40.833 -40.669
-18.561 -21.815 -39.617 -39.691 -38.922
-38.740 -38.920 -40.031 -40.045 -39.499
-39.479 -39.366 -40.506 -40.597 -40.111
-40.100 -39.713 -40.017 -39.324 -39.057
-4.238 -40.950 -40.611 -40.703 -40.558
-38.839 -37.743 -40.239 -39.798 -39.425
-35.319 -38.252 -40.155 -39.665 -39.540
-37.255 -37.515 -40.324 -40.392 -40.269
-41.235 -39.650 -39.993 -40.158 -39.664
-33.696 -34.539 -41.706 -41.176 -40.402
-15.322 -16.582 -35.262 -35.521 -35.521
-40.129 -40.256 -40.683 -40.736 -40.114
-38.761 -39.139 -40.044 -40.056 -39.512
-38.371 -38.757 -40.693 -40.776 -40.045
-38.209 -40.082 -41.879 -41.489 -40.459
-41.503 -40.359 -40.799 -40.753 -40.509
-37.375 -38.933 -40.026 -40.132 -39.387
-40.396 -39.424 -39.963 -40.315 -40.194
-40.376 -40.613 -40.708 -40.554 -40.526
-41.396 -40.151 -40.688 -40.553 -40.271
-40.631 -39.742 -39.708 -39.966 -40.005
-40.458 -39.702 -40.698 -40.116 -40.091
-40.575 -39.881 -40.219 -40.141 -40.145
-40.704 -39.832 -40.155 -40.209 -39.640
-41.084 -39.702 -40.895 -40.722 -40.629
-41.821 -41.431 -41.660 -41.486 -40.559
-42.298 -41.168 -40.344 -40.182 -39.948
-39.672 -39.534 -42.030 -42.333 -42.300
-39.420 -40.730 -42.070 -42.096 -42.100
-40.306 -40.146 -40.067 -40.093 -39.773
-38.277 -38.718 -39.973 -40.042 -39.790
-41.033 -40.169 -40.882 -41.231 -40.956
-40.279 -40.212 -41.323 -41.211 -41.227
-40.663 -39.301 -40.237 -40.258 -39.931
-40.305 -39.626 -40.897 -39.771 -39.711
-42.467 -38.845 -40.355 -40.184 -39.947
-42.464 -42.588 -40.856 -40.752 -40.482
-36.279 -39.132 -40.867 -40.833 -40.669
-41.503 -40.359 -40.799 -40.753 -40.509
-38.209 -40.082 -41.879 -41.489 -40.459
-40.851 -40.550 -41.542 -41.479 -41.472
-40.414 -40.793 -40.820 -41.228 -40.970
-40.152 -39.232 -40.579 -40.059 -39.871
-40.500 -40.218 -40.861 -40.938 -40.965
-40.486 -40.892 -41.167 -41.006 -41.051
-40.854 -40.403 -40.785 -40.454 -40.256
-40.979 -40.364 -40.593 -40.460 -40.324
