1 0.000 0.000 0.000 0.000 0.000 0.000
2 0.000 0.000 0.000 0.000 0.000 0.000
12 0.000 0.000 0.000 0.000 0.000 0.000
21 0.000 0.000 0.000 0.000 0.000 0.000
23 0.000 0.000 0.000 0.000 0.000 0.000
25 0.000 0.000 0.000 0.000 0.000 0.000
32 0.000 0.000 0.000 0.000 0.000 0.000
34 0.000 0.000 0.000 0.000 0.000 0.000
42 0.000 0.000 0.000 0.000 0.000 0.000
44 0.000 0.000 0.000 0.000 0.000 0.000
52 0.000 0.000 0.000 0.000 0.000 0.000
57 0.000 0.000 0.000 0.000 0.000 0.000
64 0.000 0.000 0.000 0.000 0.000 0.000
67 0.000 0.000 0.000 0.000 0.000 0.000
69 0.000 0.000 0.000 0.000 0.000 0.000
70 0.000 0.000 0.000 0.000 0.000 0.000
71 0.000 0.000 0.000 0.000 0.000 0.000
73 0.000 0.000 0.000 0.000 0.000 0.000
76 0.000 0.000 0.000 0.000 0.000 0.000
77 0.000 0.000 0.000 0.000 0.000 0.000
81 0.000 0.000 0.000 0.000 0.000 0.000
83 0.000 0.000 0.000 0.000 0.000 0.000
86 0.000 0.000 0.000 0.000 0.000 0.000
87 0.000 0.000 0.000 0.000 0.000 0.000
91 0.000 0.000 0.000 0.000 0.000 0.000
93 0.000 0.000 0.000 0.000 0.000 0.000
95 0.000 0.000 0.000 0.000 0.000 0.000
98 0.000 0.000 0.000 0.000 0.000 0.000
99 0.000 0.000 0.000 0.000 0.000 0.000
103 0.000 0.000 0.000 0.000 0.000 0.000
105 0.000 0.000 0.000 0.000 0.000 0.000
111 0.000 0.000 0.000 0.000 0.000 0.000
113 0.000 0.000 0.000 0.000 0.000 0.000
114 0.000 0.000 0.000 0.000 0.000 0.000
115 0.000 0.000 0.000 0.000 0.000 0.000
119 0.000 0.000 0.000 0.000 0.000 0.000
123 0.000 0.000 0.000 0.000 0.000 0.000
124 0.000 0.000 0.000 0.000 0.000 0.000
133 0.000 0.000 0.000 0.000 0.000 0.000
135 0.000 0.000 0.000 0.000 0.000 0.000
141 0.000 0.000 0.000 0.000 0.000 0.000
143 0.000 0.000 0.000 0.000 0.000 0.000
144 0.000 0.000 0.000 0.000 0.000 0.000
154 0.000 0.000 0.000 0.000 0.000 0.000
155 0.000 0.000 0.000 0.000 0.000 0.000
162 0.000 0.000 0.000 0.000 0.000 0.000
164 0.000 0.000 0.000 0.000 0.000 0.000
168 0.000 0.000 0.000 0.000 0.000 0.000
173 0.000 0.000 0.000 0.000 0.000 0.000
174 0.000 0.000 0.000 0.000 0.000 0.000
177 0.000 0.000 0.000 0.000 0.000 0.000
179 0.000 0.000 0.000 0.000 0.000 0.000
180 0.000 0.000 0.000 0.000 0.000 0.000
184 0.000 0.000 0.000 0.000 0.000 0.000
185 0.000 0.000 0.000 0.000 0.000 0.000
192 0.000 0.000 0.000 0.000 0.000 0.000
194 0.000 0.000 0.000 0.000 0.000 0.000
196 0.000 0.000 0.000 0.000 0.000 0.000
199 0.000 0.000 0.000 0.000 0.000 0.000
201 0.000 0.000 0.000 0.000 0.000 0.000
202 0.000 0.000 0.000 0.000 0.000 0.000
204 0.000 0.000 0.000 0.000 0.000 0.000
206 0.000 0.000 0.000 0.000 0.000 0.000
214 0.000 0.000 0.000 0.000 0.000 0.000
223 0.000 0.000 0.000 0.000 0.000 0.000
224 0.000 0.000 0.000 0.000 0.000 0.000
225 0.000 0.000 0.000 0.000 0.000 0.000
229 0.000 0.000 0.000 0.000 0.000 0.000
233 0.000 0.000 0.000 0.000 0.000 0.000
243 0.000 0.000 0.000 0.000 0.000 0.000
245 0.000 0.000 0.000 0.000 0.000 0.000
250 0.000 0.000 0.000 0.000 0.000 0.000
254 0.000 0.000 0.000 0.000 0.000 0.000
255 0.000 0.000 0.000 0.000 0.000 0.000
266 0.000 0.000 0.000 0.000 0.000 0.000
269 0.000 0.000 0.000 0.000 0.000 0.000
276 0.000 0.000 0.000 0.000 0.000 0.000
279 0.000 0.000 0.000 0.000 0.000 0.000
281 0.000 0.000 0.000 0.000 0.000 0.000
284 0.000 0.000 0.000 0.000 0.000 0.000
286 0.000 0.000 0.000 0.000 0.000 0.000
288 0.000 0.000 0.000 0.000 0.000 0.000
295 0.000 0.000 0.000 0.000 0.000 0.000
296 0.000 0.000 0.000 0.000 0.000 0.000
299 0.000 0.000 0.000 0.000 0.000 0.000
300 0.000 0.000 0.000 0.000 0.000 0.000
305 0.000 0.000 0.000 0.000 0.000 0.000
307 0.000 0.000 0.000 0.000 0.000 0.000
309 0.000 0.000 0.000 0.000 0.000 0.000
311 0.000 0.000 0.000 0.000 0.000 0.000
313 0.000 0.000 0.000 0.000 0.000 0.000
316 0.000 0.000 0.000 0.000 0.000 0.000
318 0.000 0.000 0.000 0.000 0.000 0.000
324 0.000 0.000 0.000 0.000 0.000 0.000
330 0.000 0.000 0.000 0.000 0.000 0.000
331 0.000 0.000 0.000 0.000 0.000 0.000
334 0.000 0.000 0.000 0.000 0.000 0.000
337 0.000 0.000 0.000 0.000 0.000 0.000
338 0.000 0.000 0.000 0.000 0.000 0.000
339 0.000 0.000 0.000 0.000 0.000 0.000
348 0.000 0.000 0.000 0.000 0.000 0.000
351 0.000 0.000 0.000 0.000 0.000 0.000
355 0.000 0.000 0.000 0.000 0.000 0.000
361 0.000 0.000 0.000 0.000 0.000 0.000
364 0.000 0.000 0.000 0.000 0.000 0.000
365 0.000 0.000 0.000 0.000 0.000 0.000
369 0.000 0.000 0.000 0.000 0.000 0.000
373 0.000 0.000 0.000 0.000 0.000 0.000
375 0.000 0.000 0.000 0.000 0.000 0.000
378 0.000 0.000 0.000 0.000 0.000 0.000
385 0.000 0.000 0.000 0.000 0.000 0.000
388 0.000 0.000 0.000 0.000 0.000 0.000
389 0.000 0.000 0.000 0.000 0.000 0.000
395 0.000 0.000 0.000 0.000 0.000 0.000
398 0.000 0.000 0.000 0.000 0.000 0.000
399 0.000 0.000 0.000 0.000 0.000 0.000
408 0.000 0.000 0.000 0.000 0.000 0.000
