1 0.000 0.000 0.000 0.000 0.000 0.000
2 0.000 0.000 0.000 0.000 0.000 0.000
12 0.000 0.000 0.000 0.000 0.000 0.000
23 0.000 0.000 0.000 0.000 0.000 0.000
32 0.000 0.000 0.000 0.000 0.000 0.000
42 0.000 0.000 0.000 0.000 0.000 0.000
52 0.000 0.000 0.000 0.000 0.000 0.000
70 0.000 0.000 0.000 0.000 0.000 0.000
73 0.000 0.000 0.000 0.000 0.000 0.000
83 0.000 0.000 0.000 0.000 0.000 0.000
93 0.000 0.000 0.000 0.000 0.000 0.000
105 0.000 0.000 0.000 0.000 0.000 0.000
113 0.000 0.000 0.000 0.000 0.000 0.000
123 0.000 0.000 0.000 0.000 0.000 0.000
135 0.000 0.000 0.000 0.000 0.000 0.000
144 0.000 0.000 0.000 0.000 0.000 0.000
155 0.000 0.000 0.000 0.000 0.000 0.000
164 0.000 0.000 0.000 0.000 0.000 0.000
174 0.000 0.000 0.000 0.000 0.000 0.000
185 0.000 0.000 0.000 0.000 0.000 0.000
194 0.000 0.000 0.000 0.000 0.000 0.000
204 0.000 0.000 0.000 0.000 0.000 0.000
214 0.000 0.000 0.000 0.000 0.000 0.000
225 0.000 0.000 0.000 0.000 0.000 0.000
233 0.000 0.000 0.000 0.000 0.000 0.000
245 0.000 0.000 0.000 0.000 0.000 0.000
254 0.000 0.000 0.000 0.000 0.000 0.000
266 0.000 0.000 0.000 0.000 0.000 0.000
281 0.000 0.000 0.000 0.000 0.000 0.000
288 0.000 0.000 0.000 0.000 0.000 0.000
296 0.000 0.000 0.000 0.000 0.000 0.000
305 0.000 0.000 0.000 0.000 0.000 0.000
316 0.000 0.000 0.000 0.000 0.000 0.000
330 0.000 0.000 0.000 0.000 0.000 0.000
339 0.000 0.000 0.000 0.000 0.000 0.000
355 0.000 0.000 0.000 0.000 0.000 0.000
364 0.000 0.000 0.000 0.000 0.000 0.000
375 0.000 0.000 0.000 0.000 0.000 0.000
378 0.000 0.000 0.000 0.000 0.000 0.000
398 0.000 0.000 0.000 0.000 0.000 0.000
399 0.000 0.000 0.000 0.000 0.000 0.000
